67,-3.185055,55.943590,150,-3.184905,55.943330,hello.love.keys
68,-3.184905,55.943330,250,-3.185186,55.943227,brings.remedy.latter
69,-3.185186,55.943227,240,-3.185446,55.943077,null
70,-3.185446,55.943077,260,-3.185742,55.943025,null
71,-3.185742,55.943025,250,-3.186024,55.942923,null
72,-3.186024,55.942923,250,-3.186306,55.942820,null
73,-3.186306,55.942820,310,-3.186535,55.943013,under.retire.bump
74,-3.186535,55.943013,300,-3.186795,55.943163,null
75,-3.186795,55.943163,300,-3.187055,55.943313,null
76,-3.187055,55.943313,320,-3.187248,55.943543,scale.chair.kinds
77,-3.187248,55.943543,280,-3.187543,55.943595,shut.stands.media
78,-3.187543,55.943595,250,-3.187825,55.943492,shut.stands.media
79,-3.187825,55.943492,40,-3.187632,55.943722,scare.cubs.resort
80,-3.187632,55.943722,40,-3.187439,55.943952,null
81,-3.187439,55.943952,50,-3.187210,55.944145,null
82,-3.187210,55.944145,340,-3.187312,55.944427,null
83,-3.187312,55.944427,60,-3.187052,55.944577,null
84,-3.187052,55.944577,50,-3.186823,55.944769,null
85,-3.186823,55.944769,130,-3.186593,55.944577,null
86,-3.186593,55.944577,50,-3.186363,55.944769,null
87,-3.186363,55.944769,40,-3.186170,55.944999,rated.fired.crowds
88,-3.186170,55.944999,30,-3.186020,55.945259,null
89,-3.186020,55.945259,30,-3.185870,55.945519,null
90,-3.185870,55.945519,50,-3.185640,55.945712,null
91,-3.185640,55.945712,90,-3.185340,55.945712,shed.desire.muddy
92,-3.185340,55.945712,60,-3.185081,55.945862,null
93,-3.185081,55.945862,140,-3.184888,55.945632,rider.aura.bulb
94,-3.184888,55.945632,160,-3.184785,55.945350,null
95,-3.184785,55.945350,130,-3.184555,55.945157,null
96,-3.184555,55.945157,160,-3.184453,55.944875,null
97,-3.184453,55.944875,270,-3.184753,55.944875,sports.topic.clocks
98,-3.184753,55.944875,270,-3.185053,55.944875,null
99,-3.185053,55.944875,270,-3.185353,55.944875,null
100,-3.185353,55.944875,260,-3.185648,55.944823,null
101,-3.185648,55.944823,260,-3.185944,55.944771,null
102,-3.185944,55.944771,250,-3.186225,55.944668,null
103,-3.186225,55.944668,260,-3.186521,55.944616,rated.fired.crowds
104,-3.186521,55.944616,270,-3.186821,55.944616,rated.fired.crowds
105,-3.186821,55.944616,250,-3.187103,55.944514,null
106,-3.187103,55.944514,260,-3.187398,55.944462,null
107,-3.187398,55.944462,250,-3.187680,55.944359,null
